lat,lon,x3035,y3035,urban,dist_to_existing_km,dist_final_km,pm25_covered_before,pm25_covered_after,no2_covered_before,no2_covered_after
63.2365,13.565,4501000,4463839,0,110.42,80.0,0,0,0,0
63.2318,13.7627,4511000,4463839,0,103.13,80.62,0,0,0,0
63.2269,13.9603,4521000,4463839,0,96.32,82.46,0,0,0,0
63.2216,14.1579,4531000,4463839,0,90.11,85.44,0,0,0,0
63.2162,14.3554,4541000,4463839,0,84.62,84.62,0,0,0,0
63.2105,14.5528,4551000,4463839,0,80.02,80.02,0,0,0,0
63.2045,14.7501,4561000,4463839,0,76.45,76.45,0,0,0,0
63.1983,14.9474,4571000,4463839,0,74.07,74.07,0,0,0,0
63.1918,15.1446,4581000,4463839,0,73.0,73.0,0,0,0,0
63.1851,15.3417,4591000,4463839,0,73.29,73.29,0,0,0,0
63.1781,15.5387,4601000,4463839,0,74.92,74.92,0,0,0,0
63.1708,15.7356,4611000,4463839,0,77.81,77.81,0,0,0,0
63.1634,15.9325,4621000,4463839,0,81.83,81.83,0,0,0,0
63.1556,16.1292,4631000,4463839,0,86.82,86.82,0,0,0,0
63.1476,16.3259,4641000,4463839,0,92.63,86.02,0,0,0,0
63.1394,16.5224,4651000,4463839,0,92.87,78.1,0,0,0,0
63.1309,16.7188,4661000,4463839,0,88.01,70.71,0,0,0,0
63.1222,16.9152,4671000,4463839,0,84.07,64.03,0,0,0,0
63.1132,17.1114,4681000,4463839,0,81.18,58.31,0,1,0,0
63.1039,17.3075,4691000,4463839,0,79.45,53.85,0,1,0,0
63.0944,17.5035,4701000,4463839,0,78.95,50.99,0,1,0,0
63.0847,17.6993,4711000,4463839,0,79.72,50.0,0,1,0,0
63.0747,17.8951,4721000,4463839,0,81.71,50.99,0,1,0,0
63.0644,18.0907,4731000,4463839,0,84.84,53.85,0,1,0,0
63.054,18.2862,4741000,4463839,0,89.0,58.31,0,1,0,0
63.0432,18.4815,4751000,4463839,0,94.03,64.03,0,0,0,0
63.3463,12.5837,4451000,4473839,0,147.06,102.96,0,0,0,0
63.3429,12.7822,4461000,4473839,0,138.08,98.49,0,0,0,0
63.3392,12.9807,4471000,4473839,0,129.26,94.87,0,0,0,0
63.3352,13.1792,4481000,4473839,0,120.63,92.2,0,0,0,0
63.331,13.3776,4491000,4473839,0,112.22,90.55,0,0,0,0
63.3266,13.5759,4501000,4473839,0,104.09,90.0,0,0,0,0
63.3218,13.7742,4511000,4473839,0,96.32,90.55,0,0,0,0
63.3169,13.9724,4521000,4473839,0,88.99,88.99,0,0,0,0
63.3116,14.1706,4531000,4473839,0,82.22,82.22,0,0,0,0
63.3061,14.3686,4541000,4473839,0,76.17,76.17,0,0,0,0
63.3004,14.5667,4551000,4473839,0,71.02,71.02,0,0,0,0
63.2944,14.7646,4561000,4473839,0,66.98,66.98,0,0,0,0
63.2882,14.9625,4571000,4473839,0,64.25,64.25,0,0,0,0
63.2817,15.1602,4581000,4473839,0,63.01,63.01,1,1,0,0
63.2749,15.3579,4591000,4473839,0,63.34,63.34,1,1,0,0
63.2679,15.5555,4601000,4473839,0,65.22,65.22,0,0,0,0
63.2607,15.7531,4611000,4473839,0,68.53,68.53,0,0,0,0
63.2531,15.9505,4621000,4473839,0,73.06,73.06,0,0,0,0
63.2454,16.1478,4631000,4473839,0,78.61,78.61,0,0,0,0
63.2374,16.345,4641000,4473839,0,84.98,80.62,0,0,0,0
63.2291,16.5422,4651000,4473839,0,92.0,72.11,0,0,0,0
63.2206,16.7392,4661000,4473839,0,97.09,64.03,0,0,0,0
63.2118,16.9361,4671000,4473839,0,93.53,56.57,0,1,0,0
63.2028,17.1329,4681000,4473839,0,90.93,50.0,0,1,0,0
63.1935,17.3296,4691000,4473839,0,89.39,44.72,0,1,0,0
63.184,17.5262,4701000,4473839,0,88.95,41.23,0,1,0,0
63.1742,17.7226,4711000,4473839,0,89.63,40.0,0,1,0,0
63.1642,17.9189,4721000,4473839,0,91.41,41.23,0,1,0,0
63.1539,18.1151,4731000,4473839,0,94.22,44.72,0,1,0,0
63.1434,18.3112,4741000,4473839,0,97.97,50.0,0,1,0,0
63.1326,18.5071,4751000,4473839,0,102.57,56.57,0,1,0,0
63.4364,12.5916,4451000,4483839,0,143.06,111.8,0,0,0,0
63.433,12.7908,4461000,4483839,0,133.82,107.7,0,0,0,0
63.4293,12.9899,4471000,4483839,0,124.7,104.4,0,0,0,0
63.4253,13.1889,4481000,4483839,0,115.72,101.98,0,0,0,0
63.4211,13.3879,4491000,4483839,0,106.93,100.5,0,0,0,0
63.4166,13.5868,4501000,4483839,0,98.37,98.37,0,0,0,0
63.4119,13.7857,4511000,4483839,0,90.1,90.1,0,0,0,0
63.4069,13.9845,4521000,4483839,0,82.22,82.22,0,0,0,0
63.4016,14.1833,4531000,4483839,0,74.84,74.84,0,0,0,0
63.3961,14.382,4541000,4483839,0,68.14,68.14,0,0,0,0
63.3904,14.5806,4551000,4483839,0,62.33,62.33,1,1,0,0
63.3843,14.7791,4561000,4483839,0,57.68,57.68,1,1,0,0
63.3781,14.9776,4571000,4483839,0,54.49,54.49,1,1,0,0
63.3716,15.176,4581000,4483839,0,53.02,53.02,1,1,0,0
63.3648,15.3743,4591000,4483839,0,53.41,53.41,1,1,0,0
63.3577,15.5725,4601000,4483839,0,55.63,55.63,1,1,0,0
63.3505,15.7706,4611000,4483839,0,59.47,59.47,1,1,0,0
63.3429,15.9686,4621000,4483839,0,64.64,64.64,0,0,0,0
63.3351,16.1665,4631000,4483839,0,70.86,70.86,0,0,0,0
63.3271,16.3644,4641000,4483839,0,77.86,76.16,0,0,0,0
63.3188,16.5621,4651000,4483839,0,85.47,67.08,0,0,0,0
63.3102,16.7597,4661000,4483839,0,93.52,58.31,0,1,0,0
63.3014,16.9572,4671000,4483839,0,101.92,50.0,0,1,0,0
63.2924,17.1546,4681000,4483839,0,100.74,42.43,0,1,0,0
63.2831,17.3518,4691000,4483839,0,99.35,36.06,0,1,0,0
63.2735,17.549,4701000,4483839,0,98.95,31.62,0,1,0,0
63.2637,17.746,4711000,4483839,0,99.56,30.0,0,1,0,0
63.2537,17.9429,4721000,4483839,0,101.17,31.62,0,1,0,0
63.2433,18.1397,4731000,4483839,0,103.71,36.06,0,1,0,0
63.2328,18.3364,4741000,4483839,0,107.14,42.43,0,1,0,0
63.222,18.5329,4751000,4483839,0,111.35,50.0,0,1,0,0
63.2109,18.7292,4761000,4483839,0,116.28,58.31,0,1,0,0
63.5266,12.5996,4451000,4493839,0,139.67,120.83,0,0,0,0
63.5231,12.7993,4461000,4493839,0,130.19,117.05,0,0,0,0
63.5194,12.999,4471000,4493839,0,120.8,114.02,0,0,0,0
63.5154,13.1987,4481000,4493839,0,111.51,111.51,0,0,0,0
63.5111,13.3983,4491000,4493839,0,102.35,102.35,0,0,0,0
63.5066,13.5979,4501000,4493839,0,93.37,93.37,0,0,0,0
63.5019,13.7973,4511000,4493839,0,84.61,84.61,0,0,0,0
63.4969,13.9968,4521000,4493839,0,76.16,76.16,0,0,0,0
63.4916,14.1961,4531000,4493839,0,68.14,68.14,0,0,0,0
63.4861,14.3954,4541000,4493839,0,60.7,60.7,1,1,0,0
63.4803,14.5946,4551000,4493839,0,54.1,54.1,1,1,0,0
63.4743,14.7938,4561000,4493839,0,48.67,48.67,1,1,0,0
63.468,14.9929,4571000,4493839,0,44.84,44.84,1,1,0,0
63.4614,15.1918,4581000,4493839,0,43.04,43.04,1,1,0,0
63.4546,15.3907,4591000,4493839,0,43.52,43.52,1,1,0,0
63.4476,15.5895,4601000,4493839,0,46.22,46.22,1,1,0,0
63.4403,15.7882,4611000,4493839,0,50.78,50.78,1,1,0,0
63.4327,15.9869,4621000,4493839,0,56.75,56.75,1,1,0,0
63.4249,16.1854,4631000,4493839,0,63.73,63.73,1,1,0,0
63.4168,16.3838,4641000,4493839,0,71.44,71.44,0,0,0,0
63.4085,16.5821,4651000,4493839,0,79.66,63.25,0,1,0,0
63.3999,16.7803,4661000,4493839,0,88.25,53.85,0,1,0,0
63.3911,16.9784,4671000,4493839,0,97.11,44.72,0,1,0,0
63.382,17.1764,4681000,4493839,0,106.17,36.06,0,1,0,0
63.3727,17.3743,4691000,4493839,0,109.31,28.28,0,1,0,0
63.3631,17.572,4701000,4493839,0,108.95,22.36,0,1,0,0
63.3532,17.7696,4711000,4493839,0,109.51,20.0,0,1,0,0
63.3431,17.9671,4721000,4493839,0,110.97,22.36,0,1,0,0
63.3328,18.1645,4731000,4493839,0,113.29,28.28,0,1,0,0
63.3222,18.3617,4741000,4493839,0,116.43,36.06,0,1,0,0
63.3113,18.5588,4751000,4493839,0,120.33,44.72,0,1,0,0
63.3002,18.7557,4761000,4493839,0,124.9,53.85,0,1,0,0
63.2889,18.9526,4771000,4493839,0,130.08,63.25,0,1,0,0
63.6132,12.808,4461000,4503839,0,127.24,126.49,0,0,0,0
63.6094,13.0083,4471000,4503839,0,117.61,117.61,0,0,0,0
63.6055,13.2086,4481000,4503839,0,108.05,108.05,0,0,0,0
63.6012,13.4088,4491000,4503839,0,98.57,98.57,0,0,0,0
63.5967,13.6089,4501000,4503839,0,89.21,89.21,0,0,0,0
63.5919,13.809,4511000,4503839,0,80.0,80.0,0,0,0,0
63.5869,14.0091,4521000,4503839,0,71.01,71.01,0,0,0,0
63.5816,14.2091,4531000,4503839,0,62.32,62.32,1,1,0,0
63.5761,14.409,4541000,4503839,0,54.09,54.09,1,1,0,0
63.5703,14.6088,4551000,4503839,0,46.56,46.56,1,1,0,0
63.5642,14.8085,4561000,4503839,0,40.12,40.12,1,1,0,0
63.5579,15.0082,4571000,4503839,0,35.38,35.38,1,1,0,0
63.5513,15.2078,4581000,4503839,0,33.07,33.07,1,1,0,0
63.5445,15.4073,4591000,4503839,0,33.7,33.7,1,1,0,0
63.5374,15.6067,4601000,4503839,0,37.11,37.11,1,1,0,0
63.5301,15.806,4611000,4503839,0,42.65,42.65,1,1,0,0
63.5225,16.0052,4621000,4503839,0,49.61,49.61,1,1,0,0
63.5147,16.2044,4631000,4503839,0,57.47,57.47,1,1,0,0
63.5066,16.4034,4641000,4503839,0,65.92,65.92,0,0,0,0
63.4982,16.6023,4651000,4503839,0,74.75,60.83,0,1,0,0
63.4896,16.8011,4661000,4503839,0,83.84,50.99,0,1,0,0
63.4807,16.9998,4671000,4503839,0,93.12,41.23,0,1,0,0
63.4716,17.1984,4681000,4503839,0,102.53,31.62,0,1,0,0
63.4623,17.3968,4691000,4503839,0,112.05,22.36,0,1,0,0
63.4526,17.5952,4701000,4503839,0,118.95,14.14,0,1,0,0
63.4428,17.7934,4711000,4503839,0,119.46,10.0,0,1,0,0
63.4326,17.9915,4721000,4503839,0,120.8,14.14,0,1,0,0
63.4222,18.1894,4731000,4503839,0,122.94,22.36,0,1,0,0
63.4116,18.3872,4741000,4503839,0,125.84,31.62,0,1,0,0
63.4007,18.5849,4751000,4503839,0,129.45,41.23,0,1,0,0
63.3896,18.7824,4761000,4503839,0,133.71,50.99,0,1,0,0
63.3782,18.9798,4771000,4503839,0,138.57,60.83,0,1,0,0
63.3666,19.1771,4781000,4503839,0,143.95,70.71,0,0,0,0
63.7033,12.8167,4461000,4513839,0,125.03,125.03,0,0,0,0
63.6995,13.0176,4471000,4513839,0,115.21,115.21,0,0,0,0
63.6955,13.2185,4481000,4513839,0,105.43,105.43,0,0,0,0
63.6913,13.4193,4491000,4513839,0,95.7,95.7,0,0,0,0
63.6867,13.6201,4501000,4513839,0,86.02,86.02,0,0,0,0
63.6819,13.8208,4511000,4513839,0,76.43,76.43,0,0,0,0
63.6769,14.0215,4521000,4513839,0,66.96,66.96,0,0,0,0
63.6716,14.2221,4531000,4513839,0,57.66,57.66,1,1,0,0
63.666,14.4226,4541000,4513839,0,48.65,48.65,1,1,0,0
63.6602,14.623,4551000,4513839,0,40.11,40.11,1,1,0,0
63.6541,14.8234,4561000,4513839,0,32.42,32.42,1,1,0,0
63.6478,15.0237,4571000,4513839,0,26.32,26.32,1,1,0,0
63.6412,15.2239,4581000,4513839,0,23.12,23.12,1,1,0,0
63.6344,15.424,4591000,4513839,0,24.01,24.01,1,1,0,0
63.6273,15.624,4601000,4513839,0,28.61,28.61,1,1,0,0
63.6199,15.8239,4611000,4513839,0,35.5,35.5,1,1,0,0
63.6123,16.0238,4621000,4513839,0,43.62,43.62,1,1,0,0
63.6044,16.2235,4631000,4513839,0,52.39,52.39,1,1,0,0
63.5963,16.4231,4641000,4513839,0,61.53,61.53,1,1,0,0
63.5879,16.6226,4651000,4513839,0,70.91,60.0,0,1,0,0
63.5793,16.822,4661000,4513839,0,80.44,50.0,0,1,0,0
63.5704,17.0213,4671000,4513839,0,90.07,40.0,0,1,0,0
63.5612,17.2205,4681000,4513839,0,99.77,30.0,0,1,0,0
63.5518,17.4196,4691000,4513839,0,109.52,20.0,0,1,0,0
63.5422,17.6185,4701000,4513839,0,119.32,10.0,0,1,0,0
63.5323,17.8173,4711000,4513839,0,129.15,0.0,0,1,0,1
63.5221,18.016,4721000,4513839,0,130.66,10.0,0,1,0,0
63.5117,18.2145,4731000,4513839,0,132.64,20.0,0,1,0,0
63.501,18.4129,4741000,4513839,0,135.33,30.0,0,1,0,0
63.4901,18.6112,4751000,4513839,0,138.7,40.0,0,1,0,0
63.4789,18.8093,4761000,4513839,0,142.68,50.0,0,1,0,0
63.4675,19.0073,4771000,4513839,0,147.24,60.0,0,1,0,0
63.4558,19.2051,4781000,4513839,0,152.32,70.0,0,0,0,0
63.7896,13.027,4471000,4523839,0,113.64,113.64,0,0,0,0
63.7856,13.2285,4481000,4523839,0,103.72,103.72,0,0,0,0
63.7813,13.43,4491000,4523839,0,93.8,93.8,0,0,0,0
63.7768,13.6314,4501000,4523839,0,83.91,83.91,0,0,0,0
63.772,13.8327,4511000,4523839,0,74.04,74.04,0,0,0,0
63.7669,14.034,4521000,4523839,0,64.22,64.22,0,0,0,0
63.7616,14.2352,4531000,4523839,0,54.46,54.46,1,1,0,0
63.756,14.4363,4541000,4523839,0,44.81,44.81,1,1,0,0
63.7502,14.6374,4551000,4523839,0,35.36,35.36,1,1,0,0
63.7441,14.8383,4561000,4523839,0,26.31,26.31,1,1,0,0
63.7377,15.0392,4571000,4523839,0,18.28,18.28,1,1,0,0
63.7311,15.2401,4581000,4523839,0,13.26,13.26,1,1,0,0
63.7243,15.4408,4591000,4523839,0,14.76,14.76,1,1,0,0
63.7171,15.6414,4601000,4523839,0,21.44,21.44,1,1,0,0
63.7097,15.842,4611000,4523839,0,30.03,30.03,1,1,0,0
63.7021,16.0424,4621000,4523839,0,39.29,39.29,1,1,0,0
63.6942,16.2427,4631000,4523839,0,48.84,48.84,1,1,0,0
63.6861,16.443,4641000,4523839,0,58.54,58.54,1,1,0,0
63.6776,16.6431,4651000,4523839,0,68.33,60.83,0,1,0,0
63.669,16.8431,4661000,4523839,0,78.17,50.99,0,1,0,0
63.6601,17.043,4671000,4523839,0,88.05,41.23,0,1,0,0
63.6509,17.2428,4681000,4523839,0,97.95,31.62,0,1,0,0
63.6414,17.4424,4691000,4523839,0,107.87,22.36,0,1,0,0
63.6317,17.642,4701000,4523839,0,117.81,14.14,0,1,0,0
63.6218,17.8414,4711000,4523839,0,127.75,10.0,0,1,0,0
63.6116,18.0407,4721000,4523839,0,137.7,14.14,0,1,0,0
63.6012,18.2398,4731000,4523839,0,142.38,22.36,0,1,0,0
63.5904,18.4388,4741000,4523839,0,144.89,31.62,0,1,0,0
63.5795,18.6377,4751000,4523839,0,148.04,41.23,0,1,0,0
63.5683,18.8364,4761000,4523839,0,151.78,50.99,0,1,0,0
63.5568,19.035,4771000,4523839,0,156.07,60.83,0,1,0,0
63.5451,19.2334,4781000,4523839,0,160.87,70.71,0,0,0,0
63.5331,19.4317,4791000,4523839,0,166.14,80.62,0,0,0,0
63.8798,13.0364,4471000,4533839,0,112.94,112.94,0,0,0,0
63.8757,13.2386,4481000,4533839,0,102.95,102.95,0,0,0,0
63.8714,13.4407,4491000,4533839,0,92.95,92.95,0,0,0,0
63.8669,13.6427,4501000,4533839,0,82.96,82.96,0,0,0,0
63.862,13.8446,4511000,4533839,0,72.96,72.96,0,0,0,0
63.857,14.0465,4521000,4533839,0,62.97,62.97,1,1,0,0
63.8516,14.2484,4531000,4533839,0,52.99,52.99,1,1,0,0
63.846,14.4501,4541000,4533839,0,43.01,43.01,1,1,0,0
63.8402,14.6518,4551000,4533839,0,33.04,33.04,1,1,0,0
63.834,14.8534,4561000,4533839,0,23.09,23.09,1,1,0,0
63.8277,15.0549,4571000,4533839,0,13.24,13.24,1,1,0,0
63.821,15.2564,4581000,4533839,0,4.13,4.13,1,1,1,1
63.8141,15.4577,4591000,4533839,0,7.68,7.68,1,1,0,0
63.807,15.659,4601000,4533839,0,17.35,17.35,1,1,0,0
63.7996,15.8601,4611000,4533839,0,27.25,27.25,1,1,0,0
63.7919,16.0612,4621000,4533839,0,37.21,37.21,1,1,0,0
63.784,16.2621,4631000,4533839,0,47.19,47.19,1,1,0,0
63.7758,16.463,4641000,4533839,0,57.17,57.17,1,1,0,0
63.7674,16.6637,4651000,4533839,0,67.16,63.25,0,1,0,0
63.7587,16.8643,4661000,4533839,0,77.15,53.85,0,1,0,0
63.7497,17.0648,4671000,4533839,0,87.14,44.72,0,1,0,0
63.7405,17.2652,4681000,4533839,0,97.14,36.06,0,1,0,0
63.731,17.4655,4691000,4533839,0,107.14,28.28,0,1,0,0
63.7213,17.6656,4701000,4533839,0,117.13,22.36,0,1,0,0
63.7113,17.8656,4711000,4533839,0,127.13,20.0,0,1,0,0
63.7011,18.0655,4721000,4533839,0,137.13,22.36,0,1,0,0
63.6906,18.2653,4731000,4533839,0,147.12,28.28,0,1,0,0
63.6799,18.4649,4741000,4533839,0,154.51,36.06,0,1,0,0
63.6689,18.6643,4751000,4533839,0,157.46,44.72,0,1,0,0
63.6576,18.8636,4761000,4533839,0,160.98,53.85,0,1,0,0
63.6461,19.0628,4771000,4533839,0,165.04,63.25,0,1,0,0
63.6343,19.2618,4781000,4533839,0,169.59,72.8,0,0,0,0
63.6223,19.4607,4791000,4533839,0,174.59,82.46,0,0,0,0
63.6101,19.6594,4801000,4533839,0,180.01,92.2,0,0,0,0
63.9658,13.2487,4481000,4543839,0,103.15,103.15,0,0,0,0
63.9615,13.4514,4491000,4543839,0,93.17,93.17,0,0,0,0
63.9569,13.6541,4501000,4543839,0,83.2,83.2,0,0,0,0
63.9521,13.8567,4511000,4543839,0,73.25,73.25,0,0,0,0
63.947,14.0592,4521000,4543839,0,63.3,63.3,1,1,0,0
63.9416,14.2617,4531000,4543839,0,53.37,53.37,1,1,0,0
63.936,14.4641,4541000,4543839,0,43.48,43.48,1,1,0,0
63.9301,14.6664,4551000,4543839,0,33.65,33.65,1,1,0,0
63.924,14.8686,4561000,4543839,0,23.97,23.97,1,1,0,0
63.9176,15.0707,4571000,4543839,0,14.71,14.71,1,1,0,0
63.9109,15.2728,4581000,4543839,0,7.63,7.63,1,1,0,0
63.904,15.4747,4591000,4543839,0,10.01,10.01,1,1,0,0
63.8968,15.6766,4601000,4543839,0,18.5,18.5,1,1,0,0
63.8894,15.8784,4611000,4543839,0,28.0,28.0,1,1,0,0
63.8817,16.0801,4621000,4543839,0,37.76,37.76,1,1,0,0
63.8738,16.2816,4631000,4543839,0,47.62,47.62,1,1,0,0
63.8656,16.4831,4641000,4543839,0,57.53,57.53,1,1,0,0
63.8571,16.6845,4651000,4543839,0,67.47,67.08,0,0,0,0
63.8484,16.8857,4661000,4543839,0,77.42,58.31,0,1,0,0
63.8394,17.0868,4671000,4543839,0,87.38,50.0,0,1,0,0
63.8301,17.2878,4681000,4543839,0,97.35,42.43,0,1,0,0
63.8206,17.4887,4691000,4543839,0,107.33,36.06,0,1,0,0
63.8109,17.6894,4701000,4543839,0,117.31,31.62,0,1,0,0
63.8009,17.8901,4711000,4543839,0,127.29,30.0,0,1,0,0
63.7906,18.0905,4721000,4543839,0,137.28,31.62,0,1,0,0
63.7801,18.2909,4731000,4543839,0,147.26,36.06,0,1,0,0
63.7693,18.4911,4741000,4543839,0,157.25,42.43,0,1,0,0
63.7582,18.6912,4751000,4543839,0,166.95,50.0,0,1,0,0
63.7469,18.8911,4761000,4543839,0,170.28,58.31,0,1,0,0
63.7354,19.0909,4771000,4543839,0,174.12,67.08,0,0,0,0
63.7236,19.2905,4781000,4543839,0,178.43,76.16,0,0,0,0
63.7115,19.4899,4791000,4543839,0,183.19,82.46,0,0,0,0
63.6992,19.6892,4801000,4543839,0,188.37,85.44,0,0,0,0
64.0559,13.2589,4481000,4553839,0,104.31,104.31,0,0,0,0
64.0516,13.4623,4491000,4553839,0,94.46,94.46,0,0,0,0
64.047,13.6656,4501000,4553839,0,84.64,84.64,0,0,0,0
64.0421,13.8688,4511000,4553839,0,74.87,74.87,0,0,0,0
64.037,14.072,4521000,4553839,0,65.18,65.18,0,0,0,0
64.0316,14.2751,4531000,4553839,0,55.59,55.59,1,1,0,0
64.026,14.4781,4541000,4553839,0,46.17,46.17,1,1,0,0
64.0201,14.681,4551000,4553839,0,37.06,37.06,1,1,0,0
64.014,14.8839,4561000,4553839,0,28.56,28.56,1,1,0,0
64.0075,15.0866,4571000,4553839,0,21.39,21.39,1,1,0,0
64.0008,15.2893,4581000,4553839,0,17.3,17.3,1,1,0,0
63.9939,15.4919,4591000,4553839,0,18.48,18.48,1,1,0,0
63.9867,15.6944,4601000,4553839,0,24.15,24.15,1,1,0,0
63.9792,15.8968,4611000,4553839,0,32.02,32.02,1,1,0,0
63.9715,16.0991,4621000,4553839,0,40.83,40.83,1,1,0,0
63.9635,16.3013,4631000,4553839,0,50.09,50.09,1,1,0,0
63.9553,16.5034,4641000,4553839,0,59.59,59.59,1,1,0,0
63.9468,16.7054,4651000,4553839,0,69.23,69.23,0,0,0,0
63.938,16.9072,4661000,4553839,0,78.96,64.03,0,0,0,0
63.929,17.1089,4671000,4553839,0,88.75,56.57,0,1,0,0
63.9198,17.3106,4681000,4553839,0,98.58,50.0,0,1,0,0
63.9102,17.5121,4691000,4553839,0,108.45,44.72,0,1,0,0
63.9004,17.7134,4701000,4553839,0,118.33,41.23,0,1,0,0
63.8904,17.9147,4711000,4553839,0,128.23,40.0,0,1,0,0
63.8801,18.1158,4721000,4553839,0,138.15,41.23,0,1,0,0
63.8695,18.3167,4731000,4553839,0,148.08,44.72,0,1,0,0
63.8587,18.5175,4741000,4553839,0,158.02,50.0,0,1,0,0
63.8476,18.7182,4751000,4553839,0,167.96,56.57,0,1,0,0
63.8363,18.9187,4761000,4553839,0,177.91,64.03,0,0,0,0
63.8247,19.1191,4771000,4553839,0,183.29,70.0,0,0,0,0
63.8129,19.3193,4781000,4553839,0,187.4,70.71,0,0,0,0
63.8008,19.5194,4791000,4553839,0,191.93,72.8,0,0,0,0
63.7884,19.7193,4801000,4553839,0,196.88,76.16,0,0,0,0
63.7758,19.919,4811000,4553839,0,202.19,80.62,0,0,0,0
64.1417,13.4732,4491000,4563839,0,96.77,96.77,0,0,0,0
64.1371,13.6771,4501000,4563839,0,87.21,87.21,0,0,0,0
64.1322,13.881,4511000,4563839,0,77.76,77.76,0,0,0,0
64.1271,14.0848,4521000,4563839,0,68.48,68.48,0,0,0,0
64.1217,14.2885,4531000,4563839,0,59.42,59.42,1,1,0,0
64.116,14.4922,4541000,4563839,0,50.72,50.72,1,1,0,0
64.1101,14.6958,4551000,4563839,0,42.6,42.6,1,1,0,0
64.1039,14.8992,4561000,4563839,0,35.45,35.45,1,1,0,0
64.0975,15.1027,4571000,4563839,0,29.98,29.98,1,1,0,0
64.0908,15.306,4581000,4563839,0,27.21,27.21,1,1,0,0
64.0838,15.5092,4591000,4563839,0,27.97,27.97,1,1,0,0
64.0766,15.7123,4601000,4563839,0,32.01,32.01,1,1,0,0
64.0691,15.9154,4611000,4563839,0,38.29,38.29,1,1,0,0
64.0613,16.1183,4621000,4563839,0,45.92,45.92,1,1,0,0
64.0533,16.3211,4631000,4563839,0,54.32,54.32,1,1,0,0
64.0451,16.5238,4641000,4563839,0,63.18,63.18,1,1,0,0
64.0365,16.7264,4651000,4563839,0,72.35,72.35,0,0,0,0
64.0277,16.9289,4661000,4563839,0,81.71,70.71,0,0,0,0
64.0187,17.1312,4671000,4563839,0,91.2,64.03,0,0,0,0
64.0094,17.3335,4681000,4563839,0,100.8,58.31,0,1,0,0
63.9998,17.5356,4691000,4563839,0,110.46,53.85,0,1,0,0
63.99,17.7376,4701000,4563839,0,120.18,50.99,0,1,0,0
63.9799,17.9394,4711000,4563839,0,129.94,50.0,0,1,0,0
63.9696,18.1411,4721000,4563839,0,139.74,50.99,0,1,0,0
63.959,18.3427,4731000,4563839,0,149.56,53.85,0,1,0,0
63.9481,18.5441,4741000,4563839,0,159.41,58.31,0,1,0,0
63.937,18.7454,4751000,4563839,0,169.27,63.25,0,1,0,0
63.9256,18.9466,4761000,4563839,0,179.15,60.83,0,1,0,0
63.914,19.1475,4771000,4563839,0,189.04,60.0,0,1,0,0
63.9021,19.3484,4781000,4563839,0,196.46,60.83,0,1,0,0
63.89,19.549,4791000,4563839,0,200.79,63.25,0,1,0,0
63.8776,19.7495,4801000,4563839,0,205.52,67.08,0,0,0,0
63.8649,19.9499,4811000,4563839,0,210.62,72.11,0,0,0,0
63.852,20.1501,4821000,4563839,0,216.06,78.1,0,0,0,0
64.2318,13.4842,4491000,4573839,0,100.02,100.02,0,0,0,0
64.2272,13.6888,4501000,4573839,0,90.81,90.81,0,0,0,0
64.2223,13.8933,4511000,4573839,0,81.78,81.78,0,0,0,0
64.2171,14.0977,4521000,4573839,0,73.01,73.01,0,0,0,0
64.2117,14.3021,4531000,4573839,0,64.59,64.59,0,0,0,0
64.206,14.5064,4541000,4573839,0,56.69,56.69,1,1,0,0
64.2001,14.7106,4551000,4573839,0,49.56,49.56,1,1,0,0
64.1939,14.9147,4561000,4573839,0,43.57,43.57,1,1,0,0
64.1874,15.1188,4571000,4573839,0,39.24,39.24,1,1,0,0
64.1807,15.3227,4581000,4573839,0,37.17,37.17,1,1,0,0
64.1737,15.5266,4591000,4573839,0,37.73,37.73,1,1,0,0
64.1664,15.7304,4601000,4573839,0,40.81,40.81,1,1,0,0
64.1589,15.934,4611000,4573839,0,45.91,45.91,1,1,0,0
64.1512,16.1376,4621000,4573839,0,52.43,52.43,1,1,0,0
64.1431,16.341,4631000,4573839,0,59.93,59.93,1,1,0,0
64.1348,16.5444,4641000,4573839,0,68.07,68.07,0,0,0,0
64.1263,16.7476,4651000,4573839,0,76.65,76.65,0,0,0,0
64.1174,16.9507,4661000,4573839,0,85.54,78.1,0,0,0,0
64.1084,17.1537,4671000,4573839,0,94.65,72.11,0,0,0,0
64.099,17.3566,4681000,4573839,0,103.93,67.08,0,0,0,0
64.0894,17.5593,4691000,4573839,0,113.33,63.25,0,1,0,0
64.0796,17.7619,4701000,4573839,0,122.82,60.83,0,1,0,0
64.0694,17.9644,4711000,4573839,0,132.39,60.0,0,1,0,0
64.0591,18.1667,4721000,4573839,0,142.02,60.83,0,1,0,0
64.0484,18.3689,4731000,4573839,0,151.69,63.25,0,1,0,0
64.0375,18.5709,4741000,4573839,0,161.41,58.31,0,1,0,0
64.0264,18.7728,4751000,4573839,0,171.16,53.85,0,1,0,0
64.015,18.9746,4761000,4573839,0,180.93,50.99,0,1,0,0
64.0033,19.1762,4771000,4573839,0,190.73,50.0,0,1,0,0
63.9914,19.3776,4781000,4573839,0,200.55,50.99,0,1,0,0
63.9792,19.5789,4791000,4573839,0,209.75,53.85,0,1,0,0
63.9668,19.78,4801000,4573839,0,214.29,58.31,0,1,0,0
63.9541,19.981,4811000,4573839,0,219.18,64.03,0,0,0,0
